step,timestamp,candle_index,direction,reason,event
RANGE_to_SWEEP,2024-07-09T05:00:00,3052,,Sweep @ 2363.47000 idx=3052,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-09T08:00:00,3064,,Sweep @ 2368.40000 idx=3064,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-09T10:45:00,3075,,Sweep @ 2358.41000 idx=3075,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-09T14:45:00,3091,,Sweep @ 2357.60000 idx=3091,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-10T02:30:00,3134,,Sweep @ 2366.10000 idx=3134,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-10T03:30:00,3138,,Sweep @ 2366.52000 idx=3138,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-10T08:30:00,3158,,Sweep @ 2370.40000 idx=3158,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-10T13:30:00,3178,,Sweep @ 2375.36000 idx=3178,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-10T15:30:00,3186,,Sweep @ 2381.89000 idx=3186,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-07-10T15:45:00,3187,,Displacement | body_ratio=0.759 wick=3.52000,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-10T17:15:00,3193,,Sweep @ 2384.56000 idx=3193,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-11T04:30:00,3234,,Sweep @ 2375.82000 idx=3234,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-11T08:45:00,3251,,Sweep @ 2383.05000 idx=3251,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-07-11T10:30:00,3258,,Displacement | body_ratio=0.859 wick=2.91000,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-11T15:30:00,3278,,Sweep @ 2378.29000 idx=3278,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-11T19:45:00,3295,,Sweep @ 2415.53000 idx=3295,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-12T03:45:00,3323,,Sweep @ 2411.08000 idx=3323,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-12T08:30:00,3342,,Sweep @ 2405.46000 idx=3342,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-12T11:15:00,3353,,Sweep @ 2404.11000 idx=3353,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-12T13:45:00,3363,,Sweep @ 2399.87000 idx=3363,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-07-12T16:00:00,3372,,Displacement | body_ratio=0.813 wick=7.60000,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-12T18:30:00,3382,,Sweep @ 2412.06000 idx=3382,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-15T02:30:00,3410,,Sweep @ 2405.67000 idx=3410,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-07-15T04:45:00,3419,,Displacement | body_ratio=0.754 wick=3.58000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-07-15T05:00:00,3420,,Bullish expansion | close=2410.76000 disp_close=2410.08000,STATE_TRANSITION
EXPANSION_to_RETEST,2024-07-19T18:00:00,3840,,Retest | depth_abs=1.26000 ceiling=1.66586,STATE_TRANSITION
RETEST_to_EXECUTION,2024-07-19T18:15:00,3841,,Risk approved → entering execution,STATE_TRANSITION
TRADE_OPENED,2024-07-19T18:15:00,3841,LONG,,TRADE_OPENED
EXECUTION_to_RESOLUTION,2024-07-19T18:30:00,3842,,Trade closed: STOPPED,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-22T04:30:00,3878,,Sweep @ 2412.17000 idx=3878,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-07-22T04:45:00,3879,,Displacement | body_ratio=0.980 wick=3.53000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-07-22T05:15:00,3881,,Bearish expansion | close=2405.44000 disp_close=2406.45000,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-22T07:45:00,3891,,Sweep @ 2403.28000 idx=3891,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-22T13:45:00,3915,,Sweep @ 2408.43000 idx=3915,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-22T15:45:00,3923,,Sweep @ 2392.06000 idx=3923,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-23T03:45:00,3967,,Sweep @ 2400.30000 idx=3967,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-23T04:30:00,3970,,Sweep @ 2404.02000 idx=3970,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-07-23T04:45:00,3971,,Displacement | body_ratio=0.757 wick=3.01000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-07-23T05:45:00,3975,,Bearish expansion | close=2399.68000 disp_close=2401.12000,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-23T08:00:00,3984,,Sweep @ 2394.99000 idx=3984,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-23T10:30:00,3994,,Sweep @ 2391.85000 idx=3994,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-07-23T11:30:00,3998,,Displacement | body_ratio=0.905 wick=5.46000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-07-23T12:00:00,4000,,Bullish expansion | close=2406.88000 disp_close=2403.63000,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-29T01:15:00,4325,,Sweep @ 2403.16000 idx=4325,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-29T08:30:00,4354,,Sweep @ 2390.24000 idx=4354,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-29T14:45:00,4379,,Sweep @ 2386.91000 idx=4379,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-30T04:30:00,4430,,Sweep @ 2376.51000 idx=4430,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-30T10:00:00,4452,,Sweep @ 2392.03000 idx=4452,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-30T13:45:00,4467,,Sweep @ 2392.44000 idx=4467,STATE_TRANSITION
RANGE_to_SWEEP,2024-07-30T18:15:00,4485,,Sweep @ 2383.95000 idx=4485,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-07-30T19:45:00,4491,,Displacement | body_ratio=0.938 wick=8.10000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-07-30T20:00:00,4492,,Bullish expansion | close=2402.33000 disp_close=2399.91000,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-05T03:30:00,4794,,Sweep @ 2425.11000 idx=4794,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-08-05T04:00:00,4796,,Displacement | body_ratio=0.770 wick=13.38000,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-05T05:45:00,4803,,Sweep @ 2446.16000 idx=4803,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-05T12:30:00,4830,,Sweep @ 2420.79000 idx=4830,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-05T18:00:00,4852,,Sweep @ 2409.63000 idx=4852,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-05T22:45:00,4871,,Sweep @ 2413.08000 idx=4871,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-06T02:45:00,4883,,Sweep @ 2404.45000 idx=4883,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-08-06T03:00:00,4884,,Displacement | body_ratio=0.892 wick=5.29000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-08-06T03:15:00,4885,,Bullish expansion | close=2411.68000 disp_close=2409.58000,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-06T04:30:00,4890,,Sweep @ 2417.17000 idx=4890,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-06T09:15:00,4909,,Sweep @ 2394.89000 idx=4909,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-06T11:15:00,4917,,Sweep @ 2413.74000 idx=4917,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-06T15:00:00,4932,,Sweep @ 2407.85000 idx=4932,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-07T02:15:00,4973,,Sweep @ 2385.07000 idx=4973,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-07T04:15:00,4981,,Sweep @ 2379.07000 idx=4981,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-07T07:45:00,4995,,Sweep @ 2394.81000 idx=4995,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-07T13:30:00,5018,,Sweep @ 2397.75000 idx=5018,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-07T15:45:00,5027,,Sweep @ 2407.06000 idx=5027,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-07T20:30:00,5046,,Sweep @ 2390.69000 idx=5046,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-07T23:30:00,5058,,Sweep @ 2382.34000 idx=5058,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-08T10:00:00,5096,,Sweep @ 2400.35000 idx=5096,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-08T16:30:00,5122,,Sweep @ 2415.56000 idx=5122,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-08T20:30:00,5138,,Sweep @ 2424.96000 idx=5138,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-09T04:15:00,5165,,Sweep @ 2420.19000 idx=5165,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-09T06:30:00,5174,,Sweep @ 2419.93000 idx=5174,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-09T10:30:00,5190,,Sweep @ 2425.68000 idx=5190,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-09T14:30:00,5206,,Sweep @ 2429.39000 idx=5206,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-08-09T16:30:00,5214,,Displacement | body_ratio=0.837 wick=10.98000,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-09T17:30:00,5218,,Sweep @ 2435.97000 idx=5218,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-12T03:00:00,5252,,Sweep @ 2427.00000 idx=5252,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-12T07:15:00,5269,,Sweep @ 2430.82000 idx=5269,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-12T15:30:00,5302,,Sweep @ 2445.45000 idx=5302,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-12T22:30:00,5330,,Sweep @ 2472.19000 idx=5330,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-13T03:45:00,5347,,Sweep @ 2468.50000 idx=5347,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-13T07:45:00,5363,,Sweep @ 2460.26000 idx=5363,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-13T14:15:00,5389,,Sweep @ 2466.47000 idx=5389,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-13T16:15:00,5397,,Sweep @ 2469.94000 idx=5397,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-14T09:30:00,5462,,Sweep @ 2467.10000 idx=5462,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-14T15:30:00,5486,,Sweep @ 2480.02000 idx=5486,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-14T16:30:00,5490,,Sweep @ 2449.50000 idx=5490,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-15T06:45:00,5543,,Sweep @ 2454.38000 idx=5543,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-15T14:15:00,5573,,Sweep @ 2460.59000 idx=5573,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-08-15T15:30:00,5578,,Displacement | body_ratio=0.831 wick=17.02000,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-15T16:15:00,5581,,Sweep @ 2437.15000 idx=5581,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-15T22:30:00,5606,,Sweep @ 2460.58000 idx=5606,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-16T05:30:00,5630,,Sweep @ 2453.64000 idx=5630,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-16T10:30:00,5650,,Sweep @ 2451.19000 idx=5650,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-08-16T10:45:00,5651,,Displacement | body_ratio=0.719 wick=9.06000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-08-16T12:45:00,5659,,Bullish expansion | close=2463.39000 disp_close=2461.99000,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-16T20:30:00,5690,,Sweep @ 2500.15000 idx=5690,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-19T01:00:00,5704,,Sweep @ 2510.75000 idx=5704,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-19T05:45:00,5723,,Sweep @ 2500.07000 idx=5723,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-19T11:30:00,5746,,Sweep @ 2507.22000 idx=5746,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-08-19T13:00:00,5752,,Displacement | body_ratio=0.888 wick=3.84000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-08-19T13:30:00,5754,,Bearish expansion | close=2491.34000 disp_close=2496.54000,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-19T14:00:00,5756,,Sweep @ 2488.26000 idx=5756,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-19T16:30:00,5766,,Sweep @ 2485.67000 idx=5766,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-19T19:45:00,5779,,Sweep @ 2507.42000 idx=5779,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-20T03:45:00,5807,,Sweep @ 2506.39000 idx=5807,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-20T04:45:00,5811,,Sweep @ 2501.39000 idx=5811,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-20T09:15:00,5829,,Sweep @ 2497.61000 idx=5829,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-08-20T10:30:00,5834,,Displacement | body_ratio=0.896 wick=8.45000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-08-20T10:45:00,5835,,Bullish expansion | close=2514.98000 disp_close=2513.19000,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-20T14:15:00,5849,,Sweep @ 2526.10000 idx=5849,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-20T16:30:00,5858,,Sweep @ 2531.72000 idx=5858,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-08-20T18:00:00,5864,,Displacement | body_ratio=0.888 wick=15.51000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-08-20T19:15:00,5869,,Bearish expansion | close=2505.61000 disp_close=2510.06000,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-26T02:30:00,6170,,Sweep @ 2515.92000 idx=6170,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-26T04:30:00,6178,,Sweep @ 2510.62000 idx=6178,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-26T13:15:00,6213,,Sweep @ 2526.63000 idx=6213,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-08-26T14:15:00,6217,,Displacement | body_ratio=0.815 wick=4.06000,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-26T14:45:00,6219,,Sweep @ 2526.87000 idx=6219,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-26T20:00:00,6240,,Sweep @ 2519.95000 idx=6240,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-27T03:15:00,6265,,Sweep @ 2514.76000 idx=6265,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-27T10:00:00,6292,,Sweep @ 2517.58000 idx=6292,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-08-27T10:15:00,6293,,Displacement | body_ratio=0.678 wick=5.03000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-08-27T10:30:00,6294,,Bearish expansion | close=2508.82000 disp_close=2511.35000,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-27T11:00:00,6296,,Sweep @ 2503.58000 idx=6296,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-27T17:00:00,6320,,Sweep @ 2517.64000 idx=6320,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-27T18:15:00,6325,,Sweep @ 2520.29000 idx=6325,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-27T21:30:00,6338,,Sweep @ 2524.95000 idx=6338,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-28T07:15:00,6373,,Sweep @ 2512.92000 idx=6373,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-28T13:45:00,6399,,Sweep @ 2502.65000 idx=6399,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-28T16:00:00,6408,,Sweep @ 2500.10000 idx=6408,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-29T07:30:00,6466,,Sweep @ 2518.21000 idx=6466,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-08-29T09:30:00,6474,,Displacement | body_ratio=0.724 wick=4.75000,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-29T14:45:00,6495,,Sweep @ 2522.29000 idx=6495,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-29T16:45:00,6503,,Sweep @ 2513.32000 idx=6503,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-29T19:45:00,6515,,Sweep @ 2526.73000 idx=6515,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-30T01:00:00,6532,,Sweep @ 2520.20000 idx=6532,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-30T04:45:00,6547,,Sweep @ 2514.50000 idx=6547,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-30T09:45:00,6567,,Sweep @ 2520.53000 idx=6567,STATE_TRANSITION
RANGE_to_SWEEP,2024-08-30T17:00:00,6596,,Sweep @ 2511.49000 idx=6596,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-02T03:45:00,6635,,Sweep @ 2505.03000 idx=6635,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-02T04:30:00,6638,,Displacement | body_ratio=0.732 wick=7.40000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-09-02T05:00:00,6640,,Bearish expansion | close=2494.12000 disp_close=2497.71000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-03T01:15:00,6707,,Sweep @ 2498.26000 idx=6707,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-03T09:15:00,6739,,Sweep @ 2497.23000 idx=6739,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-03T13:45:00,6757,,Sweep @ 2494.28000 idx=6757,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-03T17:15:00,6771,,Sweep @ 2473.47000 idx=6771,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-03T22:00:00,6790,,Sweep @ 2492.60000 idx=6790,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-04T02:15:00,6803,,Sweep @ 2494.75000 idx=6803,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-04T10:15:00,6835,,Sweep @ 2483.40000 idx=6835,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-04T14:30:00,6852,,Sweep @ 2491.20000 idx=6852,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-04T22:45:00,6885,,Sweep @ 2491.96000 idx=6885,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-05T04:00:00,6902,,Sweep @ 2497.55000 idx=6902,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-05T07:30:00,6916,,Sweep @ 2494.36000 idx=6916,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-05T08:30:00,6920,,Displacement | body_ratio=0.678 wick=3.70000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-05T15:45:00,6949,,Sweep @ 2521.99000 idx=6949,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-06T01:00:00,6982,,Sweep @ 2516.95000 idx=6982,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-06T04:00:00,6994,,Sweep @ 2514.40000 idx=6994,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-06T09:00:00,7014,,Sweep @ 2520.15000 idx=7014,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-06T14:45:00,7037,,Sweep @ 2514.78000 idx=7037,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-06T15:15:00,7039,,Displacement | body_ratio=0.713 wick=5.02000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-06T16:15:00,7043,,Sweep @ 2506.78000 idx=7043,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-09T01:00:00,7074,,Sweep @ 2498.93000 idx=7074,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-09T03:15:00,7083,,Displacement | body_ratio=0.750 wick=2.44000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-09T05:15:00,7091,,Sweep @ 2498.80000 idx=7091,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-09T08:30:00,7104,,Displacement | body_ratio=0.960 wick=6.47000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-09T09:00:00,7106,,Sweep @ 2487.26000 idx=7106,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-09T09:30:00,7108,,Displacement | body_ratio=0.736 wick=8.07000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-09-09T10:15:00,7111,,Bullish expansion | close=2493.63000 disp_close=2492.39000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-09T12:30:00,7120,,Sweep @ 2497.66000 idx=7120,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-09T13:00:00,7122,,Sweep @ 2499.24000 idx=7122,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-09T19:45:00,7149,,Sweep @ 2505.31000 idx=7149,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-09T23:45:00,7165,,Sweep @ 2507.02000 idx=7165,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-10T02:45:00,7173,,Sweep @ 2507.62000 idx=7173,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-10T06:30:00,7188,,Sweep @ 2501.48000 idx=7188,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-10T09:00:00,7198,,Displacement | body_ratio=0.916 wick=2.39000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-10T10:30:00,7204,,Sweep @ 2507.76000 idx=7204,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-10T10:45:00,7205,,Displacement | body_ratio=0.676 wick=3.86000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-09-10T11:00:00,7206,,Bearish expansion | close=2501.67000 disp_close=2502.82000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-10T13:30:00,7216,,Sweep @ 2507.94000 idx=7216,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-10T16:45:00,7229,,Sweep @ 2510.56000 idx=7229,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-10T18:45:00,7237,,Sweep @ 2517.16000 idx=7237,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-11T03:00:00,7266,,Sweep @ 2518.99000 idx=7266,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-11T03:45:00,7269,,Displacement | body_ratio=0.808 wick=2.97000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-11T04:45:00,7273,,Sweep @ 2522.58000 idx=7273,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-12T04:45:00,7365,,Sweep @ 2514.84000 idx=7365,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-12T09:45:00,7385,,Sweep @ 2518.87000 idx=7385,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-12T14:00:00,7402,,Sweep @ 2513.04000 idx=7402,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-12T14:30:00,7404,,Displacement | body_ratio=0.841 wick=3.91000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-09-12T15:00:00,7406,,Bullish expansion | close=2519.88000 disp_close=2519.12000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-12T21:15:00,7431,,Sweep @ 2555.22000 idx=7431,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-13T06:30:00,7464,,Sweep @ 2570.06000 idx=7464,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-13T10:45:00,7481,,Sweep @ 2571.10000 idx=7481,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-13T11:15:00,7483,,Displacement | body_ratio=0.918 wick=4.15000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-13T12:15:00,7487,,Sweep @ 2572.85000 idx=7487,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-13T14:30:00,7496,,Sweep @ 2563.75000 idx=7496,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-13T15:45:00,7501,,Displacement | body_ratio=0.925 wick=4.82000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-09-13T16:15:00,7503,,Bullish expansion | close=2577.03000 disp_close=2575.87000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-16T06:00:00,7554,,Sweep @ 2589.00000 idx=7554,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-16T11:15:00,7575,,Sweep @ 2582.94000 idx=7575,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-16T16:45:00,7597,,Sweep @ 2589.37000 idx=7597,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-16T17:00:00,7598,,Displacement | body_ratio=0.880 wick=7.76000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-09-16T17:15:00,7599,,Bearish expansion | close=2579.15000 disp_close=2581.45000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-23T03:45:00,8005,,Sweep @ 2618.20000 idx=8005,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-23T08:45:00,8025,,Sweep @ 2631.38000 idx=8025,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-23T10:00:00,8030,,Displacement | body_ratio=0.712 wick=4.20000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2024-09-23T10:15:00,8031,,Bearish expansion | close=2619.38000 disp_close=2621.47000,STATE_TRANSITION
EXPANSION_to_RETEST,2024-09-23T16:00:00,8054,,Retest | depth_abs=1.98000 ceiling=2.25750,STATE_TRANSITION
RETEST_to_EXECUTION,2024-09-23T16:15:00,8055,,Risk approved → entering execution,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-23T17:00:00,8058,,Sweep @ 2633.51000 idx=8058,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-24T03:00:00,8094,,Sweep @ 2624.71000 idx=8094,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-24T04:15:00,8099,,Sweep @ 2630.20000 idx=8099,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-24T08:00:00,8114,,Sweep @ 2638.76000 idx=8114,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2024-09-24T08:30:00,8116,,Displacement | body_ratio=0.688 wick=6.67000,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-24T09:00:00,8118,,Sweep @ 2624.56000 idx=8118,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-24T16:00:00,8146,,Sweep @ 2636.67000 idx=8146,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-24T21:00:00,8166,,Sweep @ 2655.40000 idx=8166,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-25T05:00:00,8194,,Sweep @ 2663.79000 idx=8194,STATE_TRANSITION
RANGE_to_SWEEP,2024-09-25T09:00:00,8210,,Sweep @ 2653.55000 idx=8210,STATE_TRANSITION
